Hash do merge,Data do merge,Tempo de isolamento 1 (dias),Tempo de isolamento 2 (dias),Tempo de isolamento (MAX),Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
ace308a3427a7043bfaab449170735cd16475214,2014-08-08 18:16:56,0.94,15.11,15.11,1,1,0,2,2,6,1,1,NAO,0,0
7035b91249e1907eb7cbf5c4cb93569d5d3c50c0,2014-08-08 18:16:56,0.94,160.89,160.89,1,15,1,2,922,15,641,1,NAO,0,0
7b3151620f86634187fb074fdf32d47f095b4e20,2014-08-07 14:29:53,0.00,87.97,87.97,1,2,0,1,8,1,4,0,NAO,0,0
5675d3e29ac23a4b115e9af1e85f0323b6e55f0b,2014-08-07 14:29:53,8.17,159.76,159.76,4,12,1,4,903,5,636,0,NAO,0,0
d2b0cb73dfe524ba9a8a2f20afe6e17c22569709,2014-08-07 13:43:28,7.06,0.00,7.06,7,1,0,25,1,26,1,0,NAO,0,0
522bcd81f63e9abc63766c8d47c67674ab47ca44,2014-08-07 11:32:07,160.35,43.77,160.35,10,12,1,879,69,662,62,1,NAO,0,0
9f2ee36e60cabbdee0d53aefc272760ccbec9f00,2014-08-06 13:43:56,25.92,42.97,42.97,2,13,1,80,126,75,116,1,NAO,0,0
039b71ecc717a6f35c44d3288e5b8b7ad2206f65,2014-08-06 10:57:59,17.95,6.16,17.95,13,2,1,36,2,39,3,1,NAO,0,0
89542beba90e7dc64e2d940f3fc2efad2d9233c4,2014-08-05 13:13:27,9.05,0.00,9.05,1,1,0,1,1,1,1,0,NAO,0,0
845286b9251c2914e9fd130dc4390f95596002f1,2014-08-05 13:13:27,158.42,4.71,158.42,12,5,1,852,9,633,10,1,NAO,0,0
1d17caeeafa1c67510a487affec3ed933dc005e3,2014-07-31 15:07:40,153.48,0.00,153.48,12,1,1,840,1,630,1,1,NAO,0,0
09faa5371a2299029c98dc8f96afff6fd44fafa6,2014-07-31 14:20:49,0.00,0.00,0.0,1,2,0,2,2,2,21,1,NAO,0,0
9bc09228d7479074087c159d91e6337bb4b7cf79,2014-07-30 17:40:44,87.97,2.89,87.97,2,1,0,8,2,4,2,0,NAO,0,0
90db797d4e9ccbb9aeaea9d704fcc769deef99a2,2014-07-30 17:40:44,87.97,2.93,87.97,2,2,0,8,5,4,3,1,NAO,0,0
3784610570a73e850639931e8914b2d7d56e3b90,2014-07-30 17:40:44,0.00,3.91,3.91,1,1,0,1,5,1,4,0,NAO,0,0
57cde33dd4a4c8cda35ddc5331e46b2973461017,2014-07-30 17:40:44,136.57,0.00,136.57,3,1,0,14,1,5,1,0,NAO,0,0
26006d53dc25578c9fa4fb7794849a29095e1314,2014-07-30 17:40:44,152.58,37.01,152.58,12,10,1,831,56,625,51,1,NAO,0,0
6d57079bd0fe2bc00392afd999f5eeb97e9627ce,2014-07-30 16:21:55,36.92,0.18,36.92,6,1,0,48,2,46,1,0,NAO,0,0
3ad5ff6c9091aae3624e3e4ced2d0fc6d0d8e067,2014-07-29 14:40:44,10.79,35.92,35.92,8,5,1,13,38,18,35,1,NAO,0,0
e6c8cabad65f451cb9d0884c4eeb5a5658867d6c,2014-07-29 14:39:01,15.10,98.73,98.73,2,15,1,6,343,4,194,1,NAO,0,0
0c66b87b566d04e67f578007197598632940f280,2014-07-28 12:25:53,16.91,0.01,16.91,2,1,1,60,2,71,3,1,NAO,0,0
d2f4e240a3e74167da2fac0cd92e032134ef099a,2014-07-25 13:52:34,0.00,90.10,90.1,1,2,0,1,16,1,9,1,NAO,0,0
960f8907d370e85fb0c1e11f989942d09c9570e6,2014-07-25 13:52:34,13.87,94.11,94.11,2,18,1,50,343,62,226,1,NAO,0,0
b64a644671e9f34898603e09567acfda7cac49fc,2014-07-22 13:15:26,10.78,7.20,10.78,3,2,1,20,20,50,20,1,NAO,0,0
1ed8c3ea5c446018c09ead5ca7cb229bdf6cf9cc,2014-07-21 16:18:25,74.16,85.01,85.01,2,1,0,9,8,4,6,1,NAO,0,0
0c944b42eadabfcfa718cd58a4fbccd89fe18783,2014-07-21 16:18:25,122.76,69.28,122.76,3,2,0,11,16,4,9,1,NAO,0,0
79f66d9cee8a8893702504a09b1ecbdcff3ab4e8,2014-07-21 16:18:25,74.16,79.01,79.01,2,4,0,8,44,4,13,1,NAO,0,0
4138ea8418ad090222332e46a23667a8b05152a3,2014-07-21 16:18:25,74.16,58.86,74.16,2,3,0,8,26,4,4,1,NAO,0,0
161933760a69cb76197fd859916d3ec231ec64e1,2014-07-21 16:18:25,74.16,84.65,84.65,2,5,0,8,44,4,5,1,NAO,0,0
2c05c4dd32e3f22aa6a2aa03af63ce7e9085e4f3,2014-07-21 16:18:25,122.76,76.17,122.76,3,4,0,14,36,5,7,1,NAO,0,0
996d34713998f1e8c04fe1a1d90aea39567c90ec,2014-07-21 16:18:25,143.46,87.83,143.46,9,17,1,750,290,613,180,1,NAO,0,0
42ee7c667edd1b588cc0dc47ccacdea803df77db,2014-07-10 16:29:20,0.00,75.48,75.48,1,4,0,1,37,2,5,1,NAO,0,0
e970d5381d5c555c89c5aa839bb2db4abc00fd01,2014-07-10 16:29:20,7.99,79.71,79.71,5,6,1,9,223,9,125,1,NAO,0,0
bfe791ab2721df3f76e6968f84a508a08cb0cf6c,2014-07-01 16:25:53,0.00,0.11,0.11,1,1,0,3,4,2,18,1,NAO,0,0
dfbbde4aa7112d0c99cabc8efbe4ec5db12e6fcc,2014-07-01 13:29:04,70.65,3.76,70.65,6,5,1,197,19,118,24,1,NAO,0,0
0aa221f62c24f482367c80a2c129b603468035f9,2014-06-30 20:14:58,6.26,1.87,6.26,2,1,1,6,3,2,2,2,NAO,0,0
1663d0b8744fc21c7bed4d9916440b715f660654,2014-06-30 20:14:58,6.32,0.00,6.32,2,1,1,36,1,12,1,1,NAO,0,0
b21d87d142b3449e81335f63f1d522547693d34c,2014-06-30 20:14:58,6.32,1.88,6.32,2,1,1,46,4,30,8,1,NAO,0,0
0a1a01a584bba2af1a56d951bb6425a6c5e17158,2014-06-23 20:23:10,62.87,0.14,62.87,6,2,1,128,4,111,3,1,NAO,0,0
69ece9bab7a13094a5d444d0b62921253675007c,2014-06-23 14:48:21,53.22,2.92,53.22,2,3,0,7,4,4,2,0,NAO,0,0
5a85e2f24c25abab278b5af2477418c7f7bdfc47,2014-06-23 14:48:21,115.45,11.92,115.45,7,8,1,610,64,536,46,1,NAO,0,0
c6e1125e3e53c9984d34aa5ee021b0cb865fae72,2014-06-23 10:56:55,59.63,9.89,59.63,4,3,1,20,5,5,2,1,NAO,0,0
095b3a26c6365011aa3fcad56bb23dfd462016ad,2014-06-23 10:56:55,62.55,26.50,62.55,6,14,1,121,88,108,63,1,NAO,0,0
1c12b1a49f27c6cea6169feae00c89b6fb9fc3f8,2014-06-23 08:18:19,8.99,11.92,11.92,7,3,1,28,37,26,28,1,NAO,0,0
7b1cddad0ca419a5000dc46aea2e677328ab0413,2014-06-20 17:10:32,1.29,1.81,1.81,2,2,1,11,3,9,7,0,NAO,0,0
71d228f14fa720b623b8f782f3ca650945431f80,2014-06-17 00:29:45,0.00,1.15,1.15,1,1,0,1,7,6,2,1,NAO,0,0
157ffd75821bcac9a46927fd0a4e8b33cb011185,2014-06-11 12:33:30,103.39,0.00,103.39,7,1,1,511,1,520,1,0,NAO,0,0
0a50519ade4b610453f271d8645e8a1f8eb4bedd,2014-06-11 12:02:57,63.63,0.00,63.63,3,1,1,9,1,4,1,0,NAO,0,0
8ec22101bd71d3c1f74fd90b7524c62084fc05fc,2014-06-11 12:02:57,15.02,1.58,15.02,2,2,0,7,2,4,2,1,NAO,0,0
4dd43c38e8dff55458b1e97b5f41e8f01986483f,2014-06-11 12:02:57,15.02,6.57,15.02,2,3,0,6,5,4,5,1,NAO,0,0
fd51c17a45feb9cd73d33295301ffd30a3a0f9e2,2014-06-11 12:02:57,18.00,12.19,18.0,2,1,0,6,3,4,6,1,NAO,0,0
ed8f3a60d459a7107adeb4f0e50876050e682d94,2014-06-11 12:02:57,18.00,26.04,26.04,2,3,0,6,14,4,9,1,NAO,0,0
c5e5305a3b40b4486598c2a0f3569229e61b92b4,2014-06-11 12:02:57,102.79,32.29,102.79,7,21,1,508,143,517,133,1,NAO,0,0
05bfdc297ed2bc30d2c873857928bc41e2e5dda2,2014-06-10 15:17:24,15.61,13.78,15.61,13,2,1,68,2,73,3,1,NAO,0,0
7a35945e22dd5301f96c029a623db9e81481452e,2014-06-09 19:58:19,34.84,0.00,34.84,2,1,1,10,1,4,1,1,NAO,0,0
e2e2696368983d4072253c958f19a682a576913a,2014-06-09 19:58:19,47.80,0.04,47.8,4,2,1,16,2,5,2,1,NAO,0,0
5c23ec2e36e3f30ec87f49348eb82608189b2d06,2014-06-09 19:58:19,48.96,0.18,48.96,5,3,1,101,6,102,7,1,NAO,0,0
a9035630517dd3dfcac5e10cc59e81e50e82c886,2014-06-09 14:19:47,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
4342138b86afba9df0394670fd04c0b9af13d4ce,2014-06-06 14:05:44,1.85,1.58,1.85,1,2,0,4,2,6,2,1,NAO,0,0
de942663326aa9798aa1a82ad2aa7fa61a117f86,2014-06-06 14:05:44,31.67,1.02,31.67,1,1,0,6,2,2,6,1,NAO,0,0
1e70a11cd605eee649ecc7a954b40bc1ad2602a1,2014-06-06 14:05:44,44.46,9.07,44.46,4,2,1,12,8,5,2,1,NAO,0,0
b647942157072c9878a636e54adab35b69c54835,2014-06-06 14:05:44,44.95,6.57,44.95,4,3,1,24,5,12,5,1,NAO,0,0
ba0770a908c393564937c7f7b2a1f2c78ebf8b41,2014-06-06 14:05:44,45.65,10.76,45.65,5,10,1,85,54,97,62,1,NAO,0,0
da4004880dac5bc70aefda384a5d261caa77985c,2014-06-06 11:29:21,0.00,0.49,0.49,1,2,0,1,2,1,2,0,NAO,0,0
471cc487e6ad4e70cc7a8e907215e396b110713c,2014-06-03 15:14:56,13.11,0.48,13.11,2,1,0,27,2,28,4,1,NAO,0,0
6940c9837cdc666fd64910cc89c400ee1846471b,2014-06-02 14:41:47,6.57,0.00,6.57,7,1,0,37,6,50,2,0,NAO,0,0
588d0497acbd9a5bcbb222c73e84370d290ca64b,2014-06-02 13:26:01,2.71,0.00,2.71,4,1,1,26,1,38,1,0,NAO,0,0
a84d881044934513bc531e8b24e84c2359360ea5,2014-05-30 10:24:38,2.18,0.00,2.18,3,1,0,25,1,37,1,0,NAO,0,0
6b805c14cf43e182b94e6c73eacbb12112c08e3f,2014-05-29 21:38:18,2.03,0.54,2.03,3,1,1,16,6,30,1,0,NAO,0,0
313d5a7efe52f4ef62b7f9ff6b2c004e7fb348cb,2014-05-29 15:27:12,1.00,0.00,1.0,2,1,1,2,1,2,1,1,NAO,0,0
d0abad9d66f03578dc1622b2208a0dc8775a720c,2014-05-29 15:27:12,1.77,1.91,1.91,2,1,1,5,8,8,24,1,NAO,0,0
5ebbbdbc63ea488557f7668f07d562ae26b02638,2014-05-28 13:26:48,6.16,8.01,8.01,1,3,1,17,7,21,16,1,NAO,0,0
ec4b9fb3e8be597b4de13f6aa8621f237135a5d8,2014-05-27 14:29:05,24.07,0.00,24.07,14,1,0,96,1,99,2,0,NAO,0,0
34dd1a5be1102f72651d926254af1c7abdf4f5c5,2014-05-27 13:38:59,14.00,0.00,14.0,2,1,0,12,1,9,1,1,NAO,0,0
b79f2b17878fa05f166248b311a0558b4d7a0137,2014-05-27 13:38:59,8.90,0.00,8.9,1,1,0,5,1,2,1,0,NAO,0,0
6ad08e1039cbf326233be2f8b8115e41a5625fb8,2014-05-27 13:38:59,20.98,0.00,20.98,2,1,0,7,1,3,2,1,NAO,0,0
7623e8e759acb853db211e0c98538601efd98985,2014-05-27 13:38:59,34.53,29.78,34.53,2,2,0,4,8,2,9,1,NAO,0,0
3df4e95845a6b30a61eb0694da1626bb3da1b4d3,2014-05-27 13:38:59,35.68,45.09,45.09,2,15,1,65,171,90,156,1,NAO,0,0
bf8426322c8ac57dc81714bef095830447e2eaf0,2014-05-22 09:50:17,22.00,8.93,22.0,10,4,1,59,18,81,22,1,NAO,0,0
607875b7b08ee8f4539d40bf459417d9c9814ce0,2014-05-13 14:56:11,62.60,0.00,62.6,11,1,1,190,1,291,1,1,NAO,0,0
9e3d6fc5cf6a3ce24cdec81428db30a28ca2b49d,2014-05-13 13:43:48,62.48,6.02,62.48,11,2,1,189,16,290,14,1,NAO,0,0
bfeabbc5b070eeacf2b41f997f4e622af347ea3d,2014-05-12 17:15:42,12.89,3.12,12.89,8,3,1,36,9,57,19,1,NAO,0,0
c8bfff8959d6676721fbdf8dd100d3857ad664f1,2014-05-12 17:15:08,0.00,3.12,3.12,1,2,0,1,8,1,18,0,NAO,0,0
4c0152a720322ab028507ff5ea5802d461d1637f,2014-05-12 17:06:11,63.63,0.00,63.63,3,1,0,11,1,5,2,0,NAO,0,0
39ab6eb98285fb559aab04484c89c351903af423,2014-05-12 17:06:11,15.02,0.00,15.02,2,1,0,6,1,4,1,0,NAO,0,0
7bf438686d5e2df81666634a66cc81903d3d16ad,2014-05-12 17:06:11,15.02,12.11,15.02,2,2,0,6,3,4,1,0,NAO,0,0
e4000c6808215d6eb614326e61ff6163248f6a89,2014-05-12 17:06:11,73.51,17.89,73.51,6,10,1,378,80,485,85,1,NAO,0,0
2b059fc311ae9a714f16c2927b2e95f7e9513c16,2014-05-12 11:29:07,0.00,60.06,60.06,1,5,1,1,86,1,202,1,NAO,0,0
bf0874fbb4e730731a843e1303c75a490fc10a45,2014-05-09 18:37:42,59.16,0.09,59.16,5,1,1,189,2,403,4,1,NAO,0,0
c2edefa9d0f4051d988941c33bcdd99ceb2087a6,2014-05-08 16:29:52,57.39,57.67,57.67,4,4,1,176,68,390,25,1,NAO,0,0
6ccde87f56f434790bea723d2539ce14b9449f7f,2014-05-02 14:30:15,48.22,0.00,48.22,4,1,1,148,1,389,1,1,NAO,0,0
de9188f1e8a80aa5179e9c12c902be04bee6a237,2014-05-01 12:39:33,1.30,0.92,1.3,6,4,1,14,11,16,16,1,NAO,0,0
399629e941b088bbfce7bf902915491e04e43de4,2014-05-01 12:37:41,0.06,0.92,0.92,2,4,1,6,11,10,16,1,NAO,0,0
af28185676a9013fd235d567dbf948a334208f54,2014-04-30 11:49:50,0.78,0.00,0.78,1,1,0,2,1,2,1,0,NAO,0,0
c67ce107228cf254ef78df0585a893ad1689c886,2014-04-30 11:49:23,0.04,0.00,0.04,1,1,0,6,1,21,1,1,NAO,0,0
b37fd2af7e028a474ee5aad25b27994fb2814bf1,2014-04-30 11:03:19,0.02,4.68,4.68,1,3,0,2,24,2,30,0,NAO,0,0
1213dcffa9f68f31dbd78205284067126844729d,2014-04-24 17:05:23,42.78,311.10,311.1,3,24,1,58,1044,17,560,1,NAO,0,0
8d4ca7c7edc0bfd72bf92e24c1e7d1301f8f2e8b,2014-04-24 17:01:36,11.17,135.71,135.71,1,2,0,2,28,2,7,1,NAO,0,0
1b6f969d32c07ac89daf74767db9ec6e53f36af3,2014-04-24 17:01:36,11.79,310.96,310.96,1,4,0,4,68,2,10,1,NAO,0,0
fbde0a00a7a160e583ce00f71f846a504fd089ad,2014-04-24 17:01:36,43.04,311.10,311.1,3,21,1,135,938,186,531,1,NAO,0,0
3b21c2d9a70b98a94182ade4ba5a76b1ddd4c46d,2014-04-24 16:27:21,21.52,311.06,311.06,5,21,1,111,938,143,531,1,NAO,0,0
fc1cd2f42f51ec786d8169cd54fa1bc48eff6b14,2014-04-24 16:27:21,0.00,128.15,128.15,1,2,0,1,28,1,7,1,NAO,0,0
030f6a4053c08c0c02759aecc8d8c27c2e3c050f,2014-04-24 16:27:21,0.00,288.00,288.0,1,4,0,1,68,1,10,1,NAO,0,0
6e3aeaf26998ac90fccbb8a6bc5185eca87ff6f2,2014-04-22 13:58:48,0.00,0.00,0.0,1,1,2,1,3,1,8,1,NAO,0,0
55363a9b86c26d9d1804d9e828b576e6d12179c5,2014-04-22 11:31:31,13.81,1.68,13.81,2,3,1,10,17,42,43,1,NAO,0,0
93cf643c0ff151596f9e6a6e7953a7391c6926ef,2014-04-22 09:45:15,18.25,1.68,18.25,4,1,1,16,5,44,5,1,NAO,0,0
b6501d4ebe4b191731c860cd3defa33ee2ae2fb7,2014-04-21 15:29:31,40.10,0.04,40.1,17,1,1,133,6,211,12,1,NAO,0,0
f016894e7b2985d8223233ab234666fddc837f45,2014-04-21 15:26:47,0.17,0.04,0.17,3,1,1,3,6,9,12,1,NAO,0,0
66b73e170e2f8275f1c5ebd417f0b1bbf1ac24ee,2014-04-21 11:08:43,28.01,1.98,28.01,12,1,0,52,3,77,42,1,NAO,0,0
ddf8a0c8dc576b4fa8b9fd8a3a75fb20acd98fbb,2014-04-21 10:56:33,307.14,15.11,307.14,21,1,1,974,4,518,6,1,NAO,0,0
a9a6d199b34aa44e1b382708717498f692a92525,2014-04-18 11:56:40,1.55,1.02,1.55,1,1,2,3,3,5,19,1,NAO,0,0
a03ff1b6143e087f2e9c26e039acc92fc7df18a5,2014-04-17 16:57:58,36.23,0.00,36.23,15,1,1,135,2,253,3,1,NAO,0,0
f68908b330ffac4bceea7a3584222804fe8e50fb,2014-04-17 16:23:38,36.21,0.00,36.21,14,1,1,128,3,248,4,1,NAO,0,0
9f50233eafd6235b4e3dfb1b2a48d0746d86d745,2014-04-17 12:22:32,0.00,0.00,0.0,1,1,0,2,1,2,2,2,NAO,0,0
f7bbbe8ff72e58127f8e6e35625830049f6d8ceb,2014-04-17 12:22:32,1.15,0.00,1.15,6,1,0,8,1,9,4,1,NAO,0,0
66ddde3154f23f4f844d4de5c087a5da41c62925,2014-04-11 11:38:19,0.00,0.00,0.0,1,1,0,1,1,1,2,0,NAO,0,0
e7a85a39b6803c72a3241f6b6aa455d42eb09f6f,2014-04-11 11:38:19,29.24,11.01,29.24,8,1,0,46,2,74,4,0,NAO,0,0
9cee4d226562c03bf0e27f8ab5016b0adcd3d279,2014-04-08 01:03:40,0.00,0.09,0.09,1,1,0,2,3,4,11,0,NAO,0,0
e9c9b8270e26c84f515fdefe927538d45b7e7e29,2014-04-03 13:17:53,289.81,22.08,289.81,16,1,1,908,4,482,10,1,NAO,0,0
b3a8944167a3212895d0f07ebc74c2170f28bf90,2014-03-31 09:09:43,4.48,0.05,4.48,1,1,2,6,13,4,7,1,NAO,0,0
2bab6940b07d662861cbe93aecd45871f289c32f,2014-03-31 09:09:32,2.39,1.05,2.39,2,1,1,4,6,7,4,1,NAO,0,0
7dab23c3ce5c122515e2f6c8273efc9a5870fea3,2014-03-30 18:39:32,12.76,0.08,12.76,8,1,0,33,3,80,5,0,NAO,0,0
350f4e5bbdc3e24d8f47f8a2010ecb58923feb85,2014-03-27 15:47:41,9.86,0.26,9.86,7,3,1,31,6,77,13,1,NAO,0,0
14c27ca95307ad71639285c2ccae1f6d52c5d42b,2014-03-26 20:58:29,9.12,0.00,9.12,7,1,1,25,1,72,4,1,NAO,0,0
72c901553ec8bdf11d228efccbcec9ed00655e46,2014-03-26 20:55:34,8.86,0.25,8.86,7,2,1,25,11,72,15,1,NAO,0,0
7e29925eeeee9bb80e6d10a4d973530d2d5c7f48,2014-03-26 14:43:26,8.84,0.01,8.84,7,1,1,25,2,72,3,0,NAO,0,0
6d5bf6b52d533c528b9b3633c0b37dc8ac938655,2014-03-26 14:23:17,8.84,0.03,8.84,7,2,1,25,6,72,12,1,NAO,0,0
83230f55bb63eacf2d19e1e8e4a6512932f7d4a2,2014-03-26 13:30:17,7.38,9.04,9.04,6,3,1,34,24,38,116,1,NAO,0,0
a5601ecd1953896804f05773b7755337799724e3,2014-03-25 15:02:59,281.04,1.13,281.04,7,2,1,750,11,302,17,1,NAO,0,0
ddaf139b66f52e65a79f49fcb6fb1d188d9bf58a,2014-03-24 17:46:16,7.09,0.14,7.09,6,2,0,33,3,30,7,0,NAO,0,0
90edfc8e71f1b6ff43b48435b48495870d99c320,2014-03-24 13:21:16,5.95,0.00,5.95,6,1,0,33,1,30,2,0,NAO,0,0
aa89173f8523c652af074adc3dd95b9c6c263804,2014-03-23 10:04:25,4.96,0.03,4.96,6,1,0,33,2,30,4,0,NAO,0,0
3d945754c80130387d3232aaf19de51468420039,2014-03-22 10:07:41,4.61,0.00,4.61,6,1,0,33,1,30,1,0,NAO,0,0
4d45f2426057d882a225fe7fc57eba45f1d4cd26,2014-03-22 01:54:55,4.01,277.45,277.45,6,7,1,33,741,30,297,1,NAO,0,0
cdaa8aa2301bde0954b0fe24125aba5067b87733,2014-03-21 15:30:53,9.06,43.99,43.99,3,12,1,40,105,47,69,1,NAO,0,0
6663528a34e3a87d584699150906ba4b6f073c90,2014-03-21 15:26:06,21.51,43.82,43.82,5,11,1,111,103,143,66,1,NAO,0,0
518d5bf4a84b935f16a0a7b71e3804437fe6ee50,2014-03-21 15:19:47,0.00,0.00,0.0,1,1,0,1,1,3,1,1,NAO,0,0
a45ef07a4439bd7f6a761c8c2fe314c2dbc6fe88,2014-03-18 14:15:13,0.92,1.13,1.13,2,2,1,6,11,8,17,1,NAO,0,0
d8575d0a24e76c2ee4ea57628e7c1896fe686303,2014-03-17 15:51:18,273.06,40.01,273.06,7,7,1,717,67,297,48,1,NAO,0,0
ebc6ac4c9d6cbe5175d4daed71251ed79ab09233,2014-03-17 12:11:34,0.00,0.62,0.62,1,2,1,1,15,1,12,1,NAO,0,0
749d9668170459461f217715cad35b7edb45d68c,2014-03-12 17:04:52,0.56,35.05,35.05,1,2,0,13,13,7,17,1,NAO,0,0
f0b692679e055af83f7d4ce4dbe798a6ae27acdc,2014-03-11 01:02:20,11.12,31.62,31.62,1,12,0,6,255,16,127,1,NAO,0,0
93c831b74e26bc177941802014473c36dc70b8ec,2014-03-10 15:55:57,266.02,5.06,266.02,7,2,1,712,3,297,3,1,NAO,0,0
ccd6c00544ea9c077b0770878d1a1de29ed6c928,2014-03-06 18:31:22,0.00,0.01,0.01,1,2,0,1,2,3,2,1,NAO,0,0
40637078ace1030a4fd37ff12c61b2e0b40ff282,2014-03-06 17:59:59,0.01,0.00,0.01,1,1,0,1,1,3,1,0,NAO,0,0
73931f399f9d9d6f31d13590c9a77d98cf4d7cfd,2014-03-06 17:03:51,118.79,0.00,118.79,30,1,0,1014,1,537,1,1,NAO,0,0
9f600f20967acbeaeffb2f3a087ed46e36b1b1cd,2014-03-06 16:31:22,0.00,0.00,0.0,1,1,0,1,2,3,2,0,NAO,0,0
084ee3bf4fb2e58af8717fa1e09e43b43399f3b2,2014-03-06 16:21:33,260.30,24.98,260.3,9,9,1,724,141,312,71,1,NAO,0,0
738ac6ed77e4641679ea02c1564509cf42affff7,2014-03-06 16:16:33,0.00,0.07,0.07,1,2,0,1,4,3,3,1,NAO,0,0
30e69b7254a6e2971c179debe9da533275c2a36b,2014-03-06 11:50:03,6.00,16.13,16.13,3,5,1,41,128,22,54,1,NAO,0,0
c8e0a077323a084e9972a0dca29274858a653f37,2014-03-06 01:25:57,0.29,0.00,0.29,1,1,0,3,1,4,1,0,NAO,0,0
44449954c3a3ddaf1f31de0878b1456891957540,2014-03-06 00:12:31,0.21,0.00,0.21,1,1,0,2,1,1,1,0,NAO,0,0
e3109ad4123404891514c7742ee965c04c3a7882,2014-03-05 23:43:37,0.21,0.20,0.21,1,2,0,2,9,1,8,1,NAO,0,0
3fe2045b6d1f7f522e1001f351b9f8982db0d18a,2014-03-05 18:35:04,0.00,0.13,0.13,1,1,0,1,2,1,2,1,NAO,0,0
6dff2725e1e8136aed964fc72acc47322254c048,2014-03-04 22:29:01,0.03,3.98,3.98,1,1,0,2,3,5,4,1,NAO,0,0
53f2b73d6f05d024bc855f09f81370fdbe79b845,2014-03-03 23:28:54,1.17,12.09,12.09,5,2,1,13,93,13,24,0,NAO,0,0
1cb76e10880aa03341b35e297b76d3d5bae7ed72,2014-03-01 18:21:52,11.38,2.62,11.38,2,2,1,93,16,24,25,1,NAO,0,0
91c1c0ba26cf00ee4bb9409e1c0e659bab9cd6d5,2014-03-01 02:26:41,255.08,11.38,255.08,6,3,1,699,95,297,27,1,NAO,0,0
9b2b61281043835263edbb031b5853d490cbf748,2014-02-27 14:52:27,254.94,0.00,254.94,9,1,1,716,1,311,1,1,NAO,0,0
4a0d1b7363156090d87782cc20e98491798720bb,2014-02-26 17:58:37,7.95,0.40,7.95,8,2,1,17,5,18,12,1,NAO,0,0
4555d2c8e4f7389d9d5fadd39d381fdb080ed742,2014-02-26 17:57:39,17.59,0.39,17.59,1,2,1,3,5,9,12,1,NAO,0,0
d249fbd07bfcbfd3b5fb99ab7560d016fd591428,2014-02-26 15:55:39,8.99,19.60,19.6,2,11,1,80,124,21,89,1,NAO,0,0
5671eaa2b77eae2c63f6c179b65ade1e85211a63,2014-02-25 15:50:36,253.09,109.72,253.09,5,24,1,693,592,296,375,1,NAO,0,0
aab7e3e79404c2de50523f7b94be5b19d18f1594,2014-02-25 00:19:17,5.33,6.35,6.35,1,1,2,11,31,2,13,0,NAO,0,0
38bd2c98bfa9add29eebf0615b8c69a8c32cd5bd,2014-02-24 14:22:44,2.04,17.59,17.59,4,8,1,9,99,11,81,1,NAO,0,0
77a474bdb49db04ebbb19b8cfcec9346e1b944d4,2014-02-24 14:14:13,0.00,108.68,108.68,1,28,1,1,780,1,428,1,NAO,0,0
f19331fc44a75f05a48c4e76fdd5e6156ccb702e,2014-02-20 00:00:16,0.08,5.21,5.21,1,6,1,2,38,4,37,0,NAO,0,0
857b4e0a4c724fcb579a8c5a0c9a415c9e63c9ef,2014-02-19 19:37:12,5.04,0.00,5.04,5,1,0,40,1,48,1,1,NAO,0,0
2ef965f34ecfa7f55e1e8d5724a28bfa8c8c609e,2014-02-19 15:28:48,4.83,4.70,4.83,6,5,1,27,33,35,45,1,NAO,0,0
99cb0d491edf714ae6ba9d621202f7480f9456b2,2014-02-16 18:01:50,0.00,98.87,98.87,1,21,1,1,452,16,338,1,NAO,0,0
0c429763214c6cb7081f67ea4c1ca27681101210,2014-02-13 20:32:01,0.13,0.07,0.13,2,3,1,4,21,6,24,1,NAO,0,0
e908f9540bcc62ef2709fd58f6a7a25bc94e9a0f,2014-02-13 14:57:17,0.00,0.00,0.0,1,1,0,1,1,4,2,1,NAO,0,0
9a7d85746543f4e914b1ac17b446b07f50f8188c,2014-02-12 17:58:56,96.73,5.18,96.73,11,11,1,348,21,290,16,1,NAO,0,0
6e27602fc746f40391293cc82eb023f845b6eb97,2014-02-12 17:24:34,2.06,0.00,2.06,9,1,0,18,1,15,1,0,NAO,0,0
93836e7ef322c01e2496287d4e130df430581f15,2014-02-07 11:59:21,91.59,3.57,91.59,11,4,1,306,34,284,30,1,NAO,0,0
1ea406b4f3d85f9893900b80ab0c5d9c0a467146,2014-02-07 11:47:27,0.00,13.39,13.39,1,2,1,1,23,1,27,1,NAO,0,0
ca164d477dd364dd835c13f0b630ef04c126e54d,2014-02-05 22:00:26,0.95,1.66,1.66,4,3,0,7,31,16,27,1,NAO,0,0
f2053a94cacb56a75ac1e9c34dbc90c919f7af8c,2014-02-04 17:03:29,37.22,5.12,37.22,2,7,1,106,19,168,31,1,NAO,0,0
d91110bd9c8173507320c1b80a3dd5b087c918c3,2014-02-04 14:04:30,87.66,5.12,87.66,11,5,1,165,8,136,17,1,NAO,0,0
98a5522d6a368be29624f49975ef12e14cb0f017,2014-02-04 13:54:10,0.27,0.00,0.27,3,1,0,6,1,15,2,1,NAO,0,0
dee3799c4a2179fccf30f2f877c9a00e1033efce,2014-02-03 23:22:53,10.17,2.55,10.17,1,1,0,14,2,20,6,0,NAO,0,0
